 'tryton/binutils/2.34' load complete.
 'tryton/compiler/gcc/7.4' load complete.
 'tryton/python3/3.5.6' load complete.

Loading tryton/python3/3.5.6
  Loading requirement: tryton/binutils/2.34 tryton/compiler/gcc/7.4
iter.      J_T    ∫gₐ(t)dt          J       ΔJ_T         ΔJ  secs
4460  5.16e-02    2.23e-06   5.16e-02  -6.47e-06  -4.24e-06    13
4461  5.16e-02    2.23e-06   5.16e-02  -6.47e-06  -4.24e-06    13
4462  5.16e-02    2.23e-06   5.16e-02  -6.46e-06  -4.24e-06    13
4463  5.16e-02    2.22e-06   5.16e-02  -6.46e-06  -4.24e-06    13
4464  5.16e-02    2.22e-06   5.16e-02  -6.46e-06  -4.24e-06    13
4465  5.16e-02    2.22e-06   5.16e-02  -6.45e-06  -4.23e-06    13
4466  5.16e-02    2.22e-06   5.16e-02  -6.45e-06  -4.23e-06    13
4467  5.16e-02    2.22e-06   5.16e-02  -6.45e-06  -4.23e-06    13
4468  5.16e-02    2.22e-06   5.16e-02  -6.45e-06  -4.23e-06    13
4469  5.16e-02    2.22e-06   5.16e-02  -6.44e-06  -4.23e-06    13
4470  5.16e-02    2.22e-06   5.16e-02  -6.44e-06  -4.22e-06    13
4471  5.15e-02    2.22e-06   5.16e-02  -6.44e-06  -4.22e-06    13
4472  5.15e-02    2.21e-06   5.15e-02  -6.43e-06  -4.22e-06    13
4473  5.15e-02    2.21e-06   5.15e-02  -6.43e-06  -4.22e-06    13
4474  5.15e-02    2.21e-06   5.15e-02  -6.43e-06  -4.22e-06    13
4475  5.15e-02    2.21e-06   5.15e-02  -6.42e-06  -4.21e-06    13
4476  5.15e-02    2.21e-06   5.15e-02  -6.42e-06  -4.21e-06    13
4477  5.15e-02    2.21e-06   5.15e-02  -6.42e-06  -4.21e-06    13
4478  5.15e-02    2.21e-06   5.15e-02  -6.42e-06  -4.21e-06    13
4479  5.15e-02    2.21e-06   5.15e-02  -6.41e-06  -4.21e-06    13
4480  5.15e-02    2.21e-06   5.15e-02  -6.41e-06  -4.20e-06    13
4481  5.15e-02    2.20e-06   5.15e-02  -6.41e-06  -4.20e-06    13
4482  5.15e-02    2.20e-06   5.15e-02  -6.40e-06  -4.20e-06    13
4483  5.15e-02    2.20e-06   5.15e-02  -6.40e-06  -4.20e-06    13
4484  5.15e-02    2.20e-06   5.15e-02  -6.40e-06  -4.20e-06    13
4485  5.15e-02    2.20e-06   5.15e-02  -6.39e-06  -4.19e-06    13
4486  5.15e-02    2.20e-06   5.15e-02  -6.39e-06  -4.19e-06    13
4487  5.14e-02    2.20e-06   5.14e-02  -6.39e-06  -4.19e-06    13
4488  5.14e-02    2.20e-06   5.14e-02  -6.39e-06  -4.19e-06    13
4489  5.14e-02    2.20e-06   5.14e-02  -6.38e-06  -4.19e-06    13
4490  5.14e-02    2.19e-06   5.14e-02  -6.38e-06  -4.19e-06    13
4491  5.14e-02    2.19e-06   5.14e-02  -6.38e-06  -4.18e-06    13
4492  5.14e-02    2.19e-06   5.14e-02  -6.37e-06  -4.18e-06    13
4493  5.14e-02    2.19e-06   5.14e-02  -6.37e-06  -4.18e-06    13
4494  5.14e-02    2.19e-06   5.14e-02  -6.37e-06  -4.18e-06    13
4495  5.14e-02    2.19e-06   5.14e-02  -6.36e-06  -4.18e-06    13
4496  5.14e-02    2.19e-06   5.14e-02  -6.36e-06  -4.17e-06    13
4497  5.14e-02    2.19e-06   5.14e-02  -6.36e-06  -4.17e-06    13
4498  5.14e-02    2.19e-06   5.14e-02  -6.36e-06  -4.17e-06    13
4499  5.14e-02    2.18e-06   5.14e-02  -6.35e-06  -4.17e-06    13
4500  5.14e-02    2.18e-06   5.14e-02  -6.35e-06  -4.17e-06    13
4501  5.14e-02    2.18e-06   5.14e-02  -6.35e-06  -4.16e-06    13
4502  5.14e-02    2.18e-06   5.14e-02  -6.34e-06  -4.16e-06    13
4503  5.13e-02    2.18e-06   5.13e-02  -6.34e-06  -4.16e-06    13
4504  5.13e-02    2.18e-06   5.13e-02  -6.34e-06  -4.16e-06    13
4505  5.13e-02    2.18e-06   5.13e-02  -6.34e-06  -4.16e-06    13
4506  5.13e-02    2.18e-06   5.13e-02  -6.33e-06  -4.15e-06    13
4507  5.13e-02    2.18e-06   5.13e-02  -6.33e-06  -4.15e-06    13
4508  5.13e-02    2.18e-06   5.13e-02  -6.33e-06  -4.15e-06    13
4509  5.13e-02    2.17e-06   5.13e-02  -6.32e-06  -4.15e-06    13
4510  5.13e-02    2.17e-06   5.13e-02  -6.32e-06  -4.15e-06    13
4511  5.13e-02    2.17e-06   5.13e-02  -6.32e-06  -4.15e-06    13
4512  5.13e-02    2.17e-06   5.13e-02  -6.31e-06  -4.14e-06    13
4513  5.13e-02    2.17e-06   5.13e-02  -6.31e-06  -4.14e-06    13
4514  5.13e-02    2.17e-06   5.13e-02  -6.31e-06  -4.14e-06    13
4515  5.13e-02    2.17e-06   5.13e-02  -6.31e-06  -4.14e-06    13
4516  5.13e-02    2.17e-06   5.13e-02  -6.30e-06  -4.14e-06    13
4517  5.13e-02    2.17e-06   5.13e-02  -6.30e-06  -4.13e-06    13
4518  5.12e-02    2.16e-06   5.13e-02  -6.30e-06  -4.13e-06    13
4519  5.12e-02    2.16e-06   5.12e-02  -6.29e-06  -4.13e-06    13
4520  5.12e-02    2.16e-06   5.12e-02  -6.29e-06  -4.13e-06    13
4521  5.12e-02    2.16e-06   5.12e-02  -6.29e-06  -4.13e-06    13
4522  5.12e-02    2.16e-06   5.12e-02  -6.29e-06  -4.12e-06    13
4523  5.12e-02    2.16e-06   5.12e-02  -6.28e-06  -4.12e-06    13
4524  5.12e-02    2.16e-06   5.12e-02  -6.28e-06  -4.12e-06    13
4525  5.12e-02    2.16e-06   5.12e-02  -6.28e-06  -4.12e-06    13
4526  5.12e-02    2.16e-06   5.12e-02  -6.27e-06  -4.12e-06    13
4527  5.12e-02    2.16e-06   5.12e-02  -6.27e-06  -4.12e-06    13
4528  5.12e-02    2.15e-06   5.12e-02  -6.27e-06  -4.11e-06    13
4529  5.12e-02    2.15e-06   5.12e-02  -6.27e-06  -4.11e-06    13
4530  5.12e-02    2.15e-06   5.12e-02  -6.26e-06  -4.11e-06    13
4531  5.12e-02    2.15e-06   5.12e-02  -6.26e-06  -4.11e-06    13
4532  5.12e-02    2.15e-06   5.12e-02  -6.26e-06  -4.11e-06    13
4533  5.12e-02    2.15e-06   5.12e-02  -6.25e-06  -4.10e-06    13
4534  5.11e-02    2.15e-06   5.12e-02  -6.25e-06  -4.10e-06    13
4535  5.11e-02    2.15e-06   5.11e-02  -6.25e-06  -4.10e-06    13
4536  5.11e-02    2.15e-06   5.11e-02  -6.25e-06  -4.10e-06    13
4537  5.11e-02    2.15e-06   5.11e-02  -6.24e-06  -4.10e-06    13
4538  5.11e-02    2.14e-06   5.11e-02  -6.24e-06  -4.10e-06    13
4539  5.11e-02    2.14e-06   5.11e-02  -6.24e-06  -4.09e-06    13
4540  5.11e-02    2.14e-06   5.11e-02  -6.23e-06  -4.09e-06    13
4541  5.11e-02    2.14e-06   5.11e-02  -6.23e-06  -4.09e-06    13
4542  5.11e-02    2.14e-06   5.11e-02  -6.23e-06  -4.09e-06    13
4543  5.11e-02    2.14e-06   5.11e-02  -6.23e-06  -4.09e-06    13
4544  5.11e-02    2.14e-06   5.11e-02  -6.22e-06  -4.08e-06    13
4545  5.11e-02    2.14e-06   5.11e-02  -6.22e-06  -4.08e-06    13
4546  5.11e-02    2.14e-06   5.11e-02  -6.22e-06  -4.08e-06    13
4547  5.11e-02    2.13e-06   5.11e-02  -6.21e-06  -4.08e-06    13
4548  5.11e-02    2.13e-06   5.11e-02  -6.21e-06  -4.08e-06    13
4549  5.11e-02    2.13e-06   5.11e-02  -6.21e-06  -4.08e-06    13
4550  5.10e-02    2.13e-06   5.11e-02  -6.21e-06  -4.07e-06    13
4551  5.10e-02    2.13e-06   5.10e-02  -6.20e-06  -4.07e-06    13
4552  5.10e-02    2.13e-06   5.10e-02  -6.20e-06  -4.07e-06    13
4553  5.10e-02    2.13e-06   5.10e-02  -6.20e-06  -4.07e-06    13
4554  5.10e-02    2.13e-06   5.10e-02  -6.19e-06  -4.07e-06    13
4555  5.10e-02    2.13e-06   5.10e-02  -6.19e-06  -4.06e-06    13
4556  5.10e-02    2.13e-06   5.10e-02  -6.19e-06  -4.06e-06    13
4557  5.10e-02    2.12e-06   5.10e-02  -6.19e-06  -4.06e-06    13
4558  5.10e-02    2.12e-06   5.10e-02  -6.18e-06  -4.06e-06    13
4559  5.10e-02    2.12e-06   5.10e-02  -6.18e-06  -4.06e-06    13
4560  5.10e-02    2.12e-06   5.10e-02  -6.18e-06  -4.06e-06    13
4561  5.10e-02    2.12e-06   5.10e-02  -6.17e-06  -4.05e-06    13
4562  5.10e-02    2.12e-06   5.10e-02  -6.17e-06  -4.05e-06    13
4563  5.10e-02    2.12e-06   5.10e-02  -6.17e-06  -4.05e-06    13
4564  5.10e-02    2.12e-06   5.10e-02  -6.17e-06  -4.05e-06    13
4565  5.10e-02    2.12e-06   5.10e-02  -6.16e-06  -4.05e-06    13
4566  5.10e-02    2.12e-06   5.10e-02  -6.16e-06  -4.04e-06    13
4567  5.09e-02    2.11e-06   5.09e-02  -6.16e-06  -4.04e-06    13
4568  5.09e-02    2.11e-06   5.09e-02  -6.15e-06  -4.04e-06    13
4569  5.09e-02    2.11e-06   5.09e-02  -6.15e-06  -4.04e-06    13
4570  5.09e-02    2.11e-06   5.09e-02  -6.15e-06  -4.04e-06    13
4571  5.09e-02    2.11e-06   5.09e-02  -6.15e-06  -4.04e-06    13
4572  5.09e-02    2.11e-06   5.09e-02  -6.14e-06  -4.03e-06    13
4573  5.09e-02    2.11e-06   5.09e-02  -6.14e-06  -4.03e-06    13
4574  5.09e-02    2.11e-06   5.09e-02  -6.14e-06  -4.03e-06    13
4575  5.09e-02    2.11e-06   5.09e-02  -6.13e-06  -4.03e-06    13
4576  5.09e-02    2.11e-06   5.09e-02  -6.13e-06  -4.03e-06    13
4577  5.09e-02    2.10e-06   5.09e-02  -6.13e-06  -4.02e-06    13
4578  5.09e-02    2.10e-06   5.09e-02  -6.13e-06  -4.02e-06    13
4579  5.09e-02    2.10e-06   5.09e-02  -6.12e-06  -4.02e-06    13
4580  5.09e-02    2.10e-06   5.09e-02  -6.12e-06  -4.02e-06    13
4581  5.09e-02    2.10e-06   5.09e-02  -6.12e-06  -4.02e-06    13
4582  5.09e-02    2.10e-06   5.09e-02  -6.12e-06  -4.02e-06    13
4583  5.08e-02    2.10e-06   5.08e-02  -6.11e-06  -4.01e-06    13
4584  5.08e-02    2.10e-06   5.08e-02  -6.11e-06  -4.01e-06    13
4585  5.08e-02    2.10e-06   5.08e-02  -6.11e-06  -4.01e-06    13
4586  5.08e-02    2.10e-06   5.08e-02  -6.10e-06  -4.01e-06    13
4587  5.08e-02    2.09e-06   5.08e-02  -6.10e-06  -4.01e-06    13
4588  5.08e-02    2.09e-06   5.08e-02  -6.10e-06  -4.01e-06    13
4589  5.08e-02    2.09e-06   5.08e-02  -6.10e-06  -4.00e-06    13
4590  5.08e-02    2.09e-06   5.08e-02  -6.09e-06  -4.00e-06    13
4591  5.08e-02    2.09e-06   5.08e-02  -6.09e-06  -4.00e-06    13
4592  5.08e-02    2.09e-06   5.08e-02  -6.09e-06  -4.00e-06    13
4593  5.08e-02    2.09e-06   5.08e-02  -6.09e-06  -4.00e-06    13
4594  5.08e-02    2.09e-06   5.08e-02  -6.08e-06  -3.99e-06    13
4595  5.08e-02    2.09e-06   5.08e-02  -6.08e-06  -3.99e-06    13
4596  5.08e-02    2.09e-06   5.08e-02  -6.08e-06  -3.99e-06    13
4597  5.08e-02    2.08e-06   5.08e-02  -6.07e-06  -3.99e-06    13
4598  5.08e-02    2.08e-06   5.08e-02  -6.07e-06  -3.99e-06    13
4599  5.07e-02    2.08e-06   5.08e-02  -6.07e-06  -3.99e-06    13
4600  5.07e-02    2.08e-06   5.07e-02  -6.07e-06  -3.98e-06    13
4601  5.07e-02    2.08e-06   5.07e-02  -6.06e-06  -3.98e-06    13
4602  5.07e-02    2.08e-06   5.07e-02  -6.06e-06  -3.98e-06    13
4603  5.07e-02    2.08e-06   5.07e-02  -6.06e-06  -3.98e-06    13
4604  5.07e-02    2.08e-06   5.07e-02  -6.06e-06  -3.98e-06    13
4605  5.07e-02    2.08e-06   5.07e-02  -6.05e-06  -3.98e-06    13
4606  5.07e-02    2.08e-06   5.07e-02  -6.05e-06  -3.97e-06    13
4607  5.07e-02    2.07e-06   5.07e-02  -6.05e-06  -3.97e-06    13
4608  5.07e-02    2.07e-06   5.07e-02  -6.04e-06  -3.97e-06    13
4609  5.07e-02    2.07e-06   5.07e-02  -6.04e-06  -3.97e-06    13
4610  5.07e-02    2.07e-06   5.07e-02  -6.04e-06  -3.97e-06    13
4611  5.07e-02    2.07e-06   5.07e-02  -6.04e-06  -3.97e-06    13
4612  5.07e-02    2.07e-06   5.07e-02  -6.03e-06  -3.96e-06    13
4613  5.07e-02    2.07e-06   5.07e-02  -6.03e-06  -3.96e-06    13
4614  5.07e-02    2.07e-06   5.07e-02  -6.03e-06  -3.96e-06    13
4615  5.07e-02    2.07e-06   5.07e-02  -6.03e-06  -3.96e-06    13
4616  5.06e-02    2.07e-06   5.06e-02  -6.02e-06  -3.96e-06    13
4617  5.06e-02    2.06e-06   5.06e-02  -6.02e-06  -3.95e-06    13
4618  5.06e-02    2.06e-06   5.06e-02  -6.02e-06  -3.95e-06    13
4619  5.06e-02    2.06e-06   5.06e-02  -6.01e-06  -3.95e-06    13
4620  5.06e-02    2.06e-06   5.06e-02  -6.01e-06  -3.95e-06    13
4621  5.06e-02    2.06e-06   5.06e-02  -6.01e-06  -3.95e-06    13
4622  5.06e-02    2.06e-06   5.06e-02  -6.01e-06  -3.95e-06    13
4623  5.06e-02    2.06e-06   5.06e-02  -6.00e-06  -3.94e-06    13
4624  5.06e-02    2.06e-06   5.06e-02  -6.00e-06  -3.94e-06    13
4625  5.06e-02    2.06e-06   5.06e-02  -6.00e-06  -3.94e-06    13
4626  5.06e-02    2.06e-06   5.06e-02  -6.00e-06  -3.94e-06    13
4627  5.06e-02    2.06e-06   5.06e-02  -5.99e-06  -3.94e-06    13
4628  5.06e-02    2.05e-06   5.06e-02  -5.99e-06  -3.94e-06    13
4629  5.06e-02    2.05e-06   5.06e-02  -5.99e-06  -3.93e-06    13
4630  5.06e-02    2.05e-06   5.06e-02  -5.98e-06  -3.93e-06    13
4631  5.06e-02    2.05e-06   5.06e-02  -5.98e-06  -3.93e-06    13
4632  5.05e-02    2.05e-06   5.06e-02  -5.98e-06  -3.93e-06    13
4633  5.05e-02    2.05e-06   5.05e-02  -5.98e-06  -3.93e-06    13
4634  5.05e-02    2.05e-06   5.05e-02  -5.97e-06  -3.93e-06    13
4635  5.05e-02    2.05e-06   5.05e-02  -5.97e-06  -3.92e-06    13
4636  5.05e-02    2.05e-06   5.05e-02  -5.97e-06  -3.92e-06    13
4637  5.05e-02    2.05e-06   5.05e-02  -5.97e-06  -3.92e-06    13
4638  5.05e-02    2.04e-06   5.05e-02  -5.96e-06  -3.92e-06    13
4639  5.05e-02    2.04e-06   5.05e-02  -5.96e-06  -3.92e-06    13
4640  5.05e-02    2.04e-06   5.05e-02  -5.96e-06  -3.92e-06    13
4641  5.05e-02    2.04e-06   5.05e-02  -5.96e-06  -3.91e-06    13
4642  5.05e-02    2.04e-06   5.05e-02  -5.95e-06  -3.91e-06    13
4643  5.05e-02    2.04e-06   5.05e-02  -5.95e-06  -3.91e-06    13
4644  5.05e-02    2.04e-06   5.05e-02  -5.95e-06  -3.91e-06    13
4645  5.05e-02    2.04e-06   5.05e-02  -5.95e-06  -3.91e-06    13
4646  5.05e-02    2.04e-06   5.05e-02  -5.94e-06  -3.91e-06    13
4647  5.05e-02    2.04e-06   5.05e-02  -5.94e-06  -3.90e-06    13
4648  5.05e-02    2.04e-06   5.05e-02  -5.94e-06  -3.90e-06    13
4649  5.04e-02    2.03e-06   5.05e-02  -5.93e-06  -3.90e-06    13
4650  5.04e-02    2.03e-06   5.04e-02  -5.93e-06  -3.90e-06    13
4651  5.04e-02    2.03e-06   5.04e-02  -5.93e-06  -3.90e-06    13
4652  5.04e-02    2.03e-06   5.04e-02  -5.93e-06  -3.90e-06    13
4653  5.04e-02    2.03e-06   5.04e-02  -5.92e-06  -3.89e-06    13
4654  5.04e-02    2.03e-06   5.04e-02  -5.92e-06  -3.89e-06    13
4655  5.04e-02    2.03e-06   5.04e-02  -5.92e-06  -3.89e-06    13
4656  5.04e-02    2.03e-06   5.04e-02  -5.92e-06  -3.89e-06    13
4657  5.04e-02    2.03e-06   5.04e-02  -5.91e-06  -3.89e-06    13
4658  5.04e-02    2.03e-06   5.04e-02  -5.91e-06  -3.89e-06    13
4659  5.04e-02    2.02e-06   5.04e-02  -5.91e-06  -3.88e-06    13
4660  5.04e-02    2.02e-06   5.04e-02  -5.91e-06  -3.88e-06    13
4661  5.04e-02    2.02e-06   5.04e-02  -5.90e-06  -3.88e-06    13
4662  5.04e-02    2.02e-06   5.04e-02  -5.90e-06  -3.88e-06    13
4663  5.04e-02    2.02e-06   5.04e-02  -5.90e-06  -3.88e-06    13
4664  5.04e-02    2.02e-06   5.04e-02  -5.90e-06  -3.88e-06    13
4665  5.04e-02    2.02e-06   5.04e-02  -5.89e-06  -3.87e-06    13
4666  5.03e-02    2.02e-06   5.03e-02  -5.89e-06  -3.87e-06    13
4667  5.03e-02    2.02e-06   5.03e-02  -5.89e-06  -3.87e-06    13
4668  5.03e-02    2.02e-06   5.03e-02  -5.88e-06  -3.87e-06    13
4669  5.03e-02    2.02e-06   5.03e-02  -5.88e-06  -3.87e-06    13
4670  5.03e-02    2.01e-06   5.03e-02  -5.88e-06  -3.87e-06    13
4671  5.03e-02    2.01e-06   5.03e-02  -5.88e-06  -3.86e-06    13
4672  5.03e-02    2.01e-06   5.03e-02  -5.87e-06  -3.86e-06    13
4673  5.03e-02    2.01e-06   5.03e-02  -5.87e-06  -3.86e-06    13
4674  5.03e-02    2.01e-06   5.03e-02  -5.87e-06  -3.86e-06    13
4675  5.03e-02    2.01e-06   5.03e-02  -5.87e-06  -3.86e-06    13
4676  5.03e-02    2.01e-06   5.03e-02  -5.86e-06  -3.86e-06    13
4677  5.03e-02    2.01e-06   5.03e-02  -5.86e-06  -3.85e-06    13
4678  5.03e-02    2.01e-06   5.03e-02  -5.86e-06  -3.85e-06    13
4679  5.03e-02    2.01e-06   5.03e-02  -5.86e-06  -3.85e-06    13
4680  5.03e-02    2.01e-06   5.03e-02  -5.85e-06  -3.85e-06    13
4681  5.03e-02    2.00e-06   5.03e-02  -5.85e-06  -3.85e-06    13
4682  5.03e-02    2.00e-06   5.03e-02  -5.85e-06  -3.85e-06    13
4683  5.02e-02    2.00e-06   5.03e-02  -5.85e-06  -3.84e-06    13
4684  5.02e-02    2.00e-06   5.02e-02  -5.84e-06  -3.84e-06    13
4685  5.02e-02    2.00e-06   5.02e-02  -5.84e-06  -3.84e-06    13
4686  5.02e-02    2.00e-06   5.02e-02  -5.84e-06  -3.84e-06    13
4687  5.02e-02    2.00e-06   5.02e-02  -5.84e-06  -3.84e-06    13
4688  5.02e-02    2.00e-06   5.02e-02  -5.83e-06  -3.84e-06    13
4689  5.02e-02    2.00e-06   5.02e-02  -5.83e-06  -3.83e-06    13
4690  5.02e-02    2.00e-06   5.02e-02  -5.83e-06  -3.83e-06    13
4691  5.02e-02    2.00e-06   5.02e-02  -5.83e-06  -3.83e-06    13
4692  5.02e-02    1.99e-06   5.02e-02  -5.82e-06  -3.83e-06    13
4693  5.02e-02    1.99e-06   5.02e-02  -5.82e-06  -3.83e-06    13
4694  5.02e-02    1.99e-06   5.02e-02  -5.82e-06  -3.83e-06    13
4695  5.02e-02    1.99e-06   5.02e-02  -5.82e-06  -3.82e-06    13
4696  5.02e-02    1.99e-06   5.02e-02  -5.81e-06  -3.82e-06    13
4697  5.02e-02    1.99e-06   5.02e-02  -5.81e-06  -3.82e-06    13
4698  5.02e-02    1.99e-06   5.02e-02  -5.81e-06  -3.82e-06    13
4699  5.02e-02    1.99e-06   5.02e-02  -5.81e-06  -3.82e-06    13
4700  5.01e-02    1.99e-06   5.02e-02  -5.80e-06  -3.82e-06    13
4701  5.01e-02    1.99e-06   5.01e-02  -5.80e-06  -3.81e-06    13
4702  5.01e-02    1.99e-06   5.01e-02  -5.80e-06  -3.81e-06    13
4703  5.01e-02    1.98e-06   5.01e-02  -5.80e-06  -3.81e-06    13
4704  5.01e-02    1.98e-06   5.01e-02  -5.79e-06  -3.81e-06    13
4705  5.01e-02    1.98e-06   5.01e-02  -5.79e-06  -3.81e-06    13
4706  5.01e-02    1.98e-06   5.01e-02  -5.79e-06  -3.81e-06    13
4707  5.01e-02    1.98e-06   5.01e-02  -5.79e-06  -3.80e-06    13
4708  5.01e-02    1.98e-06   5.01e-02  -5.78e-06  -3.80e-06    13
4709  5.01e-02    1.98e-06   5.01e-02  -5.78e-06  -3.80e-06    13
4710  5.01e-02    1.98e-06   5.01e-02  -5.78e-06  -3.80e-06    13
4711  5.01e-02    1.98e-06   5.01e-02  -5.78e-06  -3.80e-06    13
4712  5.01e-02    1.98e-06   5.01e-02  -5.77e-06  -3.80e-06    13
4713  5.01e-02    1.98e-06   5.01e-02  -5.77e-06  -3.79e-06    13
4714  5.01e-02    1.97e-06   5.01e-02  -5.77e-06  -3.79e-06    13
4715  5.01e-02    1.97e-06   5.01e-02  -5.77e-06  -3.79e-06    13
4716  5.01e-02    1.97e-06   5.01e-02  -5.76e-06  -3.79e-06    13
4717  5.01e-02    1.97e-06   5.01e-02  -5.76e-06  -3.79e-06    13
4718  5.00e-02    1.97e-06   5.00e-02  -5.76e-06  -3.79e-06    13
4719  5.00e-02    1.97e-06   5.00e-02  -5.76e-06  -3.79e-06    13
4720  5.00e-02    1.97e-06   5.00e-02  -5.75e-06  -3.78e-06    13
4721  5.00e-02    1.97e-06   5.00e-02  -5.75e-06  -3.78e-06    13
4722  5.00e-02    1.97e-06   5.00e-02  -5.75e-06  -3.78e-06    13
4723  5.00e-02    1.97e-06   5.00e-02  -5.75e-06  -3.78e-06    13
4724  5.00e-02    1.97e-06   5.00e-02  -5.74e-06  -3.78e-06    13
4725  5.00e-02    1.96e-06   5.00e-02  -5.74e-06  -3.78e-06    13
4726  5.00e-02    1.96e-06   5.00e-02  -5.74e-06  -3.77e-06    13
4727  5.00e-02    1.96e-06   5.00e-02  -5.74e-06  -3.77e-06    13
4728  5.00e-02    1.96e-06   5.00e-02  -5.73e-06  -3.77e-06    13
4729  5.00e-02    1.96e-06   5.00e-02  -5.73e-06  -3.77e-06    13
4730  5.00e-02    1.96e-06   5.00e-02  -5.73e-06  -3.77e-06    13
4731  5.00e-02    1.96e-06   5.00e-02  -5.73e-06  -3.77e-06    13
4732  5.00e-02    1.96e-06   5.00e-02  -5.72e-06  -3.76e-06    13
4733  5.00e-02    1.96e-06   5.00e-02  -5.72e-06  -3.76e-06    13
4734  5.00e-02    1.96e-06   5.00e-02  -5.72e-06  -3.76e-06    13
4735  4.99e-02    1.96e-06   4.99e-02  -5.72e-06  -3.76e-06    13
4736  4.99e-02    1.95e-06   4.99e-02  -5.71e-06  -3.76e-06    13
4737  4.99e-02    1.95e-06   4.99e-02  -5.71e-06  -3.76e-06    13
4738  4.99e-02    1.95e-06   4.99e-02  -5.71e-06  -3.76e-06    13
4739  4.99e-02    1.95e-06   4.99e-02  -5.71e-06  -3.75e-06    13
4740  4.99e-02    1.95e-06   4.99e-02  -5.70e-06  -3.75e-06    13
4741  4.99e-02    1.95e-06   4.99e-02  -5.70e-06  -3.75e-06    13
4742  4.99e-02    1.95e-06   4.99e-02  -5.70e-06  -3.75e-06    13
4743  4.99e-02    1.95e-06   4.99e-02  -5.70e-06  -3.75e-06    13
4744  4.99e-02    1.95e-06   4.99e-02  -5.69e-06  -3.75e-06    13
4745  4.99e-02    1.95e-06   4.99e-02  -5.69e-06  -3.74e-06    13
4746  4.99e-02    1.95e-06   4.99e-02  -5.69e-06  -3.74e-06    13
4747  4.99e-02    1.94e-06   4.99e-02  -5.69e-06  -3.74e-06    13
4748  4.99e-02    1.94e-06   4.99e-02  -5.68e-06  -3.74e-06    13
4749  4.99e-02    1.94e-06   4.99e-02  -5.68e-06  -3.74e-06    13
4750  4.99e-02    1.94e-06   4.99e-02  -5.68e-06  -3.74e-06    13
4751  4.99e-02    1.94e-06   4.99e-02  -5.68e-06  -3.73e-06    13
4752  4.99e-02    1.94e-06   4.99e-02  -5.67e-06  -3.73e-06    13
4753  4.98e-02    1.94e-06   4.98e-02  -5.67e-06  -3.73e-06    13
4754  4.98e-02    1.94e-06   4.98e-02  -5.67e-06  -3.73e-06    13
4755  4.98e-02    1.94e-06   4.98e-02  -5.67e-06  -3.73e-06    13
4756  4.98e-02    1.94e-06   4.98e-02  -5.66e-06  -3.73e-06    13
4757  4.98e-02    1.94e-06   4.98e-02  -5.66e-06  -3.73e-06    13
4758  4.98e-02    1.94e-06   4.98e-02  -5.66e-06  -3.72e-06    13
4759  4.98e-02    1.93e-06   4.98e-02  -5.66e-06  -3.72e-06    13
4760  4.98e-02    1.93e-06   4.98e-02  -5.65e-06  -3.72e-06    13
4761  4.98e-02    1.93e-06   4.98e-02  -5.65e-06  -3.72e-06    13
4762  4.98e-02    1.93e-06   4.98e-02  -5.65e-06  -3.72e-06    13
4763  4.98e-02    1.93e-06   4.98e-02  -5.65e-06  -3.72e-06    13
4764  4.98e-02    1.93e-06   4.98e-02  -5.64e-06  -3.71e-06    13
4765  4.98e-02    1.93e-06   4.98e-02  -5.64e-06  -3.71e-06    13
4766  4.98e-02    1.93e-06   4.98e-02  -5.64e-06  -3.71e-06    13
4767  4.98e-02    1.93e-06   4.98e-02  -5.64e-06  -3.71e-06    13
4768  4.98e-02    1.93e-06   4.98e-02  -5.63e-06  -3.71e-06    13
4769  4.98e-02    1.93e-06   4.98e-02  -5.63e-06  -3.71e-06    13
4770  4.97e-02    1.92e-06   4.98e-02  -5.63e-06  -3.71e-06    13
4771  4.97e-02    1.92e-06   4.97e-02  -5.63e-06  -3.70e-06    13
4772  4.97e-02    1.92e-06   4.97e-02  -5.63e-06  -3.70e-06    13
4773  4.97e-02    1.92e-06   4.97e-02  -5.62e-06  -3.70e-06    13
4774  4.97e-02    1.92e-06   4.97e-02  -5.62e-06  -3.70e-06    13
4775  4.97e-02    1.92e-06   4.97e-02  -5.62e-06  -3.70e-06    13
4776  4.97e-02    1.92e-06   4.97e-02  -5.62e-06  -3.70e-06    13
4777  4.97e-02    1.92e-06   4.97e-02  -5.61e-06  -3.69e-06    13
4778  4.97e-02    1.92e-06   4.97e-02  -5.61e-06  -3.69e-06    13
4779  4.97e-02    1.92e-06   4.97e-02  -5.61e-06  -3.69e-06    13
4780  4.97e-02    1.92e-06   4.97e-02  -5.61e-06  -3.69e-06    13
4781  4.97e-02    1.92e-06   4.97e-02  -5.60e-06  -3.69e-06    13
4782  4.97e-02    1.91e-06   4.97e-02  -5.60e-06  -3.69e-06    13
4783  4.97e-02    1.91e-06   4.97e-02  -5.60e-06  -3.69e-06    13
4784  4.97e-02    1.91e-06   4.97e-02  -5.60e-06  -3.68e-06    13
4785  4.97e-02    1.91e-06   4.97e-02  -5.59e-06  -3.68e-06    13
4786  4.97e-02    1.91e-06   4.97e-02  -5.59e-06  -3.68e-06    13
4787  4.97e-02    1.91e-06   4.97e-02  -5.59e-06  -3.68e-06    13
4788  4.96e-02    1.91e-06   4.97e-02  -5.59e-06  -3.68e-06    13
